"age","income","gender","web_visits","purchased"
35,8243.60296246596,1,33,0
61,9411.87738114968,1,40,0
61,2866.24600668438,0,34,0
45,4558.35447553545,1,49,0
38,7258.46712873317,0,44,0
46,3250.08478714153,0,7,0
53,2405.12378443964,0,21,0
37,7741.61062645726,1,8,0
40,3264.97362251393,0,5,0
59,9402.47978200205,1,45,0
22,1572.90507457219,1,5,0
19,2478.84271712974,0,46,0
35,8075.77105495147,0,36,0
29,4531.08906862326,0,12,0
30,1550.06291950122,1,20,1
60,4284.2962637078,1,48,0
68,2607.94370248914,1,47,0
55,5617.72791622207,0,27,0
35,3879.61205258034,1,41,1
27,6667.70598106086,0,41,0
26,8522.34919578768,0,41,1
52,7905.93293891288,1,9,1
46,4170.40015547536,1,42,0
39,8672.1866868902,1,0,1
36,3720.92562494799,0,36,1
25,3095.24017968215,0,27,0
62,9262.45246827602,1,47,0
50,5449.87732125446,0,33,0
19,2351.02217854001,0,0,0
60,8060.82769320346,0,9,0
65,6273.95307086408,1,18,0
22,3484.86757162027,0,0,1
38,4563.84341511875,0,9,0
48,7083.27669394203,0,5,0
53,9941.80140155368,0,18,0
44,9634.92853753269,0,40,0
40,6354.44287769496,1,40,1
20,1807.4371018447,0,2,0
32,9817.31282453984,1,6,1
59,7889.78200475685,1,24,1
56,4469.02787126601,0,6,0
24,5240.89644453488,1,0,0
51,2160.10665637441,0,31,0
48,2425.32175499946,0,1,1
35,3089.20277445577,0,50,0
35,6434.60759031586,0,31,1
52,4843.96676160395,0,7,0
57,5322.46081135236,0,3,1
63,6506.52034860104,0,49,0
26,2376.76223833114,1,32,0
32,2465.39949602447,0,41,1
34,5571.35896175168,1,14,1
24,3658.75095129013,1,48,1
47,7484.86426542513,1,33,0
25,2657.91043802164,1,45,0
18,4795.3652725555,0,20,0
26,6760.94223815016,1,20,0
52,9674.84214622527,0,25,0
42,6152.42518321611,1,31,0
19,9468.56582676992,1,38,1
28,1803.20314900018,0,13,1
21,3036.22626303695,1,25,0
57,2857.30952955782,1,6,0
37,9243.65582200699,0,44,0
28,2753.38453962468,0,20,0
35,9067.86950305104,0,44,1
31,5453.01979314536,1,3,0
20,3328.15845380537,1,12,0
45,5388.45058367588,1,6,0
20,9474.96909787878,0,18,0
63,9189.38290467486,0,20,1
45,9569.07254457474,1,39,0
46,8812.87368573248,1,33,0
56,7609.6232321579,0,24,0
40,4290.59993685223,0,33,0
32,8324.53176309355,1,32,0
40,4978.12485718168,0,30,0
41,2400.5981979426,1,11,1
57,4337.99502905458,0,2,0
50,9719.62699643336,1,9,0
54,5029.95103201829,0,5,1
46,3487.31832066551,0,34,0
66,5111.99135472998,0,47,1
23,4232.93241369538,1,40,1
42,8118.69381717406,1,1,1
59,7259.71849658526,0,20,0
43,4703.41770793311,1,22,0
41,5869.67312940396,0,44,0
61,3177.73124761879,1,8,1
49,9584.38533660956,1,8,0
25,8257.6077983249,1,20,1
33,3080.89308766648,0,44,1
56,3944.86798089929,0,41,0
49,3658.35176315159,1,9,0
56,5145.08033823222,0,7,0
18,6434.44213573821,0,42,0
47,5978.42252696864,1,12,0
42,7421.3416413404,0,18,0
60,8635.03934303299,0,20,0
20,9984.69263315201,0,26,1
39,5075.00973367132,0,19,0
34,1871.16324272938,0,22,0
37,4977.05857013352,1,24,0
52,8811.54191237874,0,22,0
31,6727.01043332927,0,28,0
54,8318.38671956211,0,0,0
67,2968.64115679637,0,10,0
41,8784.35759199783,1,38,0
47,5396.54648373835,0,8,0
25,1919.91067118943,0,0,0
37,7581.05129818432,0,30,0
27,6778.28010637313,0,39,0
39,5588.39842583984,0,37,1
67,3790.19066994078,0,14,1
34,3657.24780154414,0,33,1
26,1358.09586034156,1,37,0
52,2311.50138983503,0,40,1
54,2651.2409534771,1,16,0
38,5338.26799318194,0,33,0
33,2334.22012766823,0,36,0
69,8341.05239994824,0,0,0
43,9543.33457606845,0,39,1
52,8741.48979620077,0,10,0
52,3155.98907484673,1,17,1
43,9198.73926695436,1,12,0
30,8338.60701113008,0,26,0
53,7469.37994402833,1,34,0
64,7549.46005810052,0,48,0
42,1728.54003263637,0,47,0
45,2920.50334205851,0,46,1
68,7267.08964281715,0,25,1
46,7342.93752443045,1,36,0
30,5148.31719035283,1,48,1
61,7399.19993886724,0,7,0
38,4240.25435815565,0,17,0
42,2120.96612108871,1,0,1
46,8214.47870926932,0,39,0
37,7892.29894359596,1,19,1
46,5932.94973834418,1,48,0
30,5480.46968155541,1,8,0
30,3704.49921744876,1,49,1
52,4648.47496757284,0,14,1
69,4844.72468262538,1,25,1
22,2691.92458875477,0,40,1
30,3848.01732562482,0,0,0
40,4878.17865610123,1,5,1
45,6798.24002669193,0,38,1
61,2250.94337575138,1,3,0
25,1841.58185939305,0,41,1
55,5413.87449274771,1,32,0
41,6985.11498328298,1,2,0
33,5024.74795095623,1,1,1
28,8477.83404588699,0,3,1
40,4628.04373074323,0,25,0
47,3578.62421288155,1,25,0
49,8805.66558428109,1,48,0
44,2308.09268984012,1,33,0
61,3411.30415047519,1,26,0
65,2584.83499661088,0,49,0
32,5026.27323521301,1,11,0
18,7541.93313210271,0,42,0
61,8255.47867128626,0,35,0
27,2358.07293700054,1,9,0
39,9160.70628911257,0,13,0
59,8824.34911257587,0,11,0
53,5126.40951271169,1,20,1
58,1228.07945380919,1,8,1
42,5734.12590310909,0,35,0
47,3146.85263903812,0,32,0
69,8777.30754390359,0,45,1
54,2286.54585732147,1,0,1
44,6629.08156774938,1,34,1
26,5460.6406383682,1,44,1
36,6669.91033987142,0,36,0
52,2569.67057683505,0,3,0
51,4576.75406895578,0,0,1
40,7925.57500908151,0,42,0
29,5857.80477989465,1,38,1
32,9481.27464018762,1,43,0
66,5525.99743031897,1,27,0
52,7420.9485091269,1,17,1
46,7459.26854410209,0,35,1
24,8541.95789969526,1,28,0
46,4980.05756689236,0,36,0
62,5032.45652955957,0,19,0
63,4414.14841846563,1,17,0
51,1292.1964826528,1,14,0
26,5231.03899112903,0,28,0
64,6013.52817961015,0,2,1
70,3907.34317270108,0,21,1
18,9266.26742025837,1,4,0
27,9452.81465072185,0,21,0
58,8006.60004653037,0,48,1
58,2301.5521147754,1,36,1
56,1006.62451563403,1,21,0
67,8986.23553500511,1,12,0
61,2349.40906660631,1,43,0
40,5462.49532303773,1,20,0
23,1400.97662713379,1,35,0
49,1194.96535393409,0,1,0
56,4148.73168896884,1,39,1
33,3636.27436873503,0,14,0
43,1290.6360886991,1,8,0
33,8885.40104706772,1,13,0
19,9024.80049966834,0,12,1
51,1882.17461598106,1,48,0
31,6768.05316191167,1,3,0
47,5974.40170496702,1,1,0
45,9264.66612471268,0,33,0
38,1987.55826661363,0,5,0
40,6098.33498299122,0,8,0
47,5790.6798296608,0,4,1
42,3255.52188884467,0,30,0
56,8623.1489260681,1,21,1
23,7569.66458330862,0,7,0
21,4768.23778566904,0,4,1
20,4642.24867615849,1,34,0
63,8476.4437249396,0,2,1
68,6151.84605866671,0,11,1
63,7902.86813583225,1,24,0
65,1947.09262368269,0,5,0
27,8980.78506416641,0,10,1
45,1999.61872305721,1,35,1
29,9178.14110033214,1,33,0
67,2741.95426190272,1,25,1
20,8572.99638888799,0,10,0
18,8831.42077131197,0,19,0
61,6867.1710214112,1,41,0
66,9989.29882841185,1,28,1
50,5723.50000310689,0,20,0
53,4248.68824169971,1,6,0
68,5992.63352411799,0,28,1
30,8721.26235277392,0,9,0
67,6776.33552369662,0,1,1
32,1014.49409802444,1,37,0
30,2655.40101565421,1,45,1
63,3403.56969903223,1,42,0
47,3485.40872405283,1,15,0
35,4128.94837534986,0,28,0
61,3783.07724418119,0,49,0
67,4800.57501303963,0,27,0
56,3700.69381035864,0,4,0
43,7042.79155051336,1,36,0
53,4502.36839358695,0,6,0
53,3060.88165007532,1,6,0
20,5300.8214069996,0,7,0
42,1667.50952647999,0,21,0
28,2920.28774484061,0,27,1
68,8528.92556157894,1,24,0
47,1114.57761982456,0,21,0
33,5849.4444664102,1,13,0
64,9803.61582245678,1,19,0
28,1650.02741408534,0,6,0
55,2864.03240263462,0,1,0
49,5299.30319287814,0,36,1
48,8619.6162304841,0,0,0
54,2522.58467627689,0,42,1
19,3415.63420603052,1,24,1
39,9562.6396748703,0,1,0
34,7222.26107050665,1,11,0
22,9190.63746603206,1,10,1
68,5010.18114830367,1,9,0
32,1006.7660859786,0,16,1
68,7535.84326244891,0,5,0
49,9478.33501244895,0,40,0
52,1290.08462233469,1,9,1
44,2854.10544858314,0,26,0
39,6345.40841192938,0,42,0
42,5355.59508018196,1,50,0
32,4965.89273936115,1,18,1
52,5071.96354679763,0,19,1
47,9255.97108830698,0,40,0
51,5479.25659804605,0,33,1
22,4331.80845319293,0,9,0
22,8296.64508532733,1,36,0
24,4140.8701594919,0,49,0
19,1630.80188888125,0,35,0
33,1296.64944624528,1,9,0
57,9485.82982737571,0,36,0
40,6087.03922643326,0,15,0
40,8572.89735251106,1,30,0
41,7588.09759747237,1,38,0
38,9829.62338859215,0,18,0
35,4665.35838786513,0,6,1
36,8274.56456865184,1,4,0
26,3518.57508090325,1,29,0
36,5910.82845837809,0,30,0
63,6766.30528154783,1,33,0
36,9177.82026622444,1,44,1
22,2042.0327456668,0,16,0
62,8298.38670860045,1,9,1
33,6611.63081834093,0,41,1
56,7011.23561081477,0,2,1
57,8598.91213127412,0,45,0
49,1645.69772733375,0,25,0
65,4912.34833095223,1,41,0
32,7762.28998438455,1,47,0
43,4140.10139019229,1,31,0
37,1477.87626786157,0,4,0
52,4271.40546869487,0,39,0
48,7889.14386113174,1,21,0
41,7178.4042227082,1,8,1
34,7619.93312602863,0,26,0
24,1913.66345016286,1,43,0
30,5545.38877890445,0,14,0
52,2798.16120490432,1,10,1
30,2198.91195534728,0,46,1
31,1609.21103460714,1,18,0
21,2941.14779145457,0,13,0
42,4552.87833092734,1,25,0
46,9581.06559375301,1,34,0
70,5364.3045083154,0,12,1
33,3059.20250131749,0,26,0
58,5808.73725702986,0,19,0
65,8104.17158319615,1,1,0
26,4899.92998610251,0,49,0
54,2955.66917676479,0,28,0
39,1303.11564868316,1,34,1
63,5127.45446781628,1,28,1
61,1907.14061749168,0,33,0
39,6361.13859550096,0,50,1
41,4452.81086466275,0,40,0
31,6471.34771407582,0,24,0
47,6477.86338650621,1,11,1
62,1084.40244360827,0,17,1
69,6170.9306568373,1,23,1
64,8430.36333634518,0,33,0
57,2324.39222675748,1,31,0
62,8828.86091503315,1,5,0
48,8618.79898235202,1,47,1
56,3345.94076615758,1,3,1
54,5662.81948960386,1,1,1
25,2082.78773608617,0,1,0
64,4271.12637017854,1,8,0
31,4867.82546341419,1,26,0
65,6453.15115759149,1,24,0
18,8736.16926372051,1,18,0
40,8228.00787421875,0,43,0
43,3032.54731162451,0,44,0
63,7537.88101207465,1,49,0
40,5645.09523450397,0,35,0
48,4114.62082574144,1,5,1
38,2347.63344423845,0,42,0
34,2069.08886693418,0,12,1
56,8194.92260389961,1,25,0
24,8253.21804895066,1,44,0
62,2472.48596767895,1,29,0
64,2331.80120680481,0,5,1
29,7607.72323491983,1,30,0
49,3215.93830082566,1,1,0
63,5463.15228613093,1,9,0
36,8865.82406237721,1,40,1
36,1638.28006782569,1,12,0
42,3691.36789953336,1,47,1
34,6492.24229622632,0,27,0
26,4591.52746456675,0,10,0
62,4327.56221247837,1,19,0
63,7137.28307723068,1,40,1
40,9733.61723939888,1,36,0
48,9181.80649820715,1,39,0
55,4456.51491149329,1,32,0
50,2462.70109526813,1,5,1
33,2140.98962233402,0,16,0
25,7941.83129537851,0,37,0
22,9984.58179086447,0,17,0
27,5397.16453594156,0,43,0
58,3817.48035294004,0,29,1
45,9301.19056114927,1,43,0
54,9199.80497774668,1,10,0
63,8484.60756870918,1,46,0
36,2742.1115336474,0,34,1
50,5333.4198417142,1,21,0
33,6207.45766651817,0,9,1
23,3026.82183682919,1,47,0
69,2983.45745098777,1,20,0
25,1873.84552508593,0,17,0
42,2690.72205387056,1,28,0
31,2406.34090593085,1,10,0
48,6881.21708994731,1,39,1
63,3962.36994164065,1,26,1
42,6576.54459914193,1,8,1
25,2022.46397733688,0,1,0
60,3181.80590239353,1,45,0
69,4986.71253188513,0,3,0
41,5944.88622853532,0,37,1
22,3664.61561177857,1,31,0
31,4299.07404934056,0,44,0
50,9784.35411048122,1,0,1
18,6754.02819900773,1,36,0
54,8778.50803360343,0,41,0
52,6146.11259801313,1,17,0
21,7249.34196239337,0,19,1
52,3660.77597928233,0,24,0
63,3594.28695146926,0,2,0
35,9378.53467534296,0,42,0
27,9803.30157023855,1,3,1
29,8002.90175178088,0,32,0
65,4512.22462952137,1,43,0
20,8934.97871980071,1,9,0
43,5367.67147481441,0,3,0
29,4920.70230352692,0,27,1
54,1241.10511573963,1,4,0
62,4096.65447194129,0,9,0
25,8768.31981143914,1,14,0
34,9157.01271756552,1,10,0
22,5303.44119598158,1,4,1
36,4427.44676675647,0,10,0
55,2394.34759272262,0,31,1
49,2495.37087464705,0,16,1
19,5472.25065133534,1,43,0
34,7738.53526636958,1,35,0
66,8733.88731153682,0,10,1
25,5437.56556906737,0,9,1
68,5792.87554253824,0,46,1
35,2675.39098090492,1,8,1
43,6572.8681832552,0,42,1
47,2958.21069763042,0,47,1
36,8698.42644431628,0,10,1
22,6305.5218977388,1,33,1
46,2616.31254246458,0,35,0
46,1771.24999929219,1,11,0
63,4614.1417240724,1,44,1
29,1809.98823256232,1,48,0
18,7795.00072821975,1,3,0
65,5355.57712404989,1,32,0
47,1733.393041417,0,40,0
67,9343.36788090877,0,42,0
69,8959.57810105756,0,3,0
24,9179.9338972196,1,47,0
22,2264.91665584035,0,17,0
27,2073.0493706651,0,5,0
53,6453.36661860347,0,26,1
25,3318.25936329551,0,50,1
66,6133.28691991046,1,41,0
48,3950.17839642242,1,27,0
22,3485.41289195418,0,8,0
56,3679.81627280824,1,0,1
39,6270.82231058739,1,30,1
29,7887.92877225205,0,18,0
62,4813.99622326717,0,31,0
27,1850.2961951308,1,44,1
46,8328.91788519919,0,9,0
47,1983.67974627763,1,3,1
18,1803.45822079107,0,43,0
64,3169.41469185986,0,18,1
31,9125.23036380298,0,14,0
24,8886.31798746064,0,24,0
51,4601.80204128847,0,30,1
27,6518.73380830511,1,21,0
70,3061.99010857381,1,42,0
32,7236.62390373647,0,32,0
36,2295.12234847061,1,5,0
35,6338.16370461136,1,33,0
63,8739.19112212025,1,46,0
39,4366.00936739706,0,26,1
35,1557.58563359268,0,34,0
68,8747.67464958131,1,39,0
20,5993.79423749633,0,29,0
60,9902.66982652247,1,35,0
69,3479.77845929563,0,8,0
54,4996.41264858656,1,17,0
63,2989.82056230307,1,30,0
35,4284.16476212442,1,49,0
58,4925.3113088198,0,16,0
18,6981.70782136731,0,6,0
56,5710.92941565439,1,4,0
32,7469.17757135816,1,5,0
66,4204.48960503563,1,38,0
23,5323.72455089353,0,9,0
62,3045.95358530059,0,0,1
50,8890.72286826558,1,37,0
55,7903.12820533291,0,10,0
57,6469.89104617387,1,0,0
27,7711.58681903034,0,9,0
51,8703.37505917996,1,22,1
70,9553.66908339784,0,30,0
43,9928.07743698359,1,6,1
35,2452.54256390035,1,19,1
22,3806.14982405677,0,28,0
52,2410.27611936443,1,22,1
23,5193.00985010341,1,25,0
46,2867.29547963478,0,4,1
60,3867.65414453112,0,42,1
26,2130.53916185163,0,21,0
39,3610.61244504526,0,9,0
37,9787.41492377594,0,45,1
64,2687.71564331837,1,9,1
47,1054.39939606003,1,43,0
67,5487.39026486874,0,37,1
56,1711.034134496,1,18,0
58,2015.13153244741,0,12,1
31,3014.43763566203,1,9,0
46,1338.23123178445,0,23,0
28,4647.76245970279,1,32,0
37,5424.88058540039,1,24,1
34,4970.73778114282,1,39,1
61,2683.83856676519,0,32,0
41,8604.1194095742,0,13,1
61,1812.23641405813,0,42,1
68,9098.80082542077,0,3,0
42,3762.1350758709,0,46,0
30,2339.31027725339,0,15,0
29,3322.76159781031,0,49,0
23,6301.43095273525,0,15,1
20,5184.21815149486,0,12,1
45,1411.34712635539,0,11,0
61,1623.08106641285,1,17,1
61,8323.07519158348,0,10,0
28,8500.70271082222,0,18,0
36,2718.82850932889,1,14,0
28,3883.06972174905,1,47,0
53,7046.05380399153,0,29,0
39,9388.67216394283,0,43,0
28,2438.89226578176,1,26,0
44,9755.05810580216,1,8,0
19,5560.65069697797,1,44,0
56,5412.43189177476,1,3,0
23,5473.34240679629,0,18,0
56,5866.74799397588,0,48,0
53,2275.18714638427,0,10,0
65,9844.10384087823,0,20,0
45,6830.95181197859,1,10,0
46,2852.01180842705,1,10,0
21,9995.26053038426,1,12,0
58,1876.66606693529,1,39,1
22,5573.08742543682,1,43,1
65,9632.38240033388,1,38,0
48,4047.6226308383,0,5,0
60,1570.03570813686,0,50,0
65,3728.90111897141,1,0,0
26,3272.83202973194,1,23,0
36,4233.12471341342,0,46,0
45,3138.2040027529,1,26,0
32,6103.23108104058,1,34,0
28,3356.53021535836,1,32,1
46,2725.04642931744,0,47,0
34,3464.48466693982,1,5,0
58,9423.55052032508,0,12,1
42,9321.73012150452,1,42,0
64,7538.86755579151,1,35,0
29,6993.18831716664,0,6,1
36,8398.93511170521,0,34,0
69,2175.08197831921,1,16,0
24,9250.91504259035,1,24,1
28,6145.09160676971,1,48,0
32,2242.0057062991,0,48,0
26,1933.51769354194,1,18,1
63,2569.59332711995,0,46,0
41,6603.19854412228,1,2,0
36,6658.6940982379,0,32,0
28,2835.29712213203,1,3,0
50,3840.86235286668,0,44,0
26,3156.22748341411,1,3,0
58,7258.42625228688,1,17,0
40,1128.03703476675,1,18,0
34,5249.72821073607,1,7,0
27,2696.36751711369,0,27,0
25,7838.98575417697,0,35,0
35,1510.23771474138,0,16,1
41,1486.17399996147,1,10,1
55,2729.21405616216,1,28,1
42,7830.05454298109,1,43,0
67,6009.7170623485,0,14,0
24,1292.32059139758,0,4,1
56,6884.90940001793,0,22,0
29,5434.18172979727,1,8,1
58,3134.61927860044,0,6,0
33,7129.00937185623,0,27,0
20,1538.4486024268,1,0,1
48,2920.13619374484,0,50,0
52,7899.51585652307,1,46,0
38,9399.55060859211,1,40,0
63,6367.89365718141,1,47,1
51,6277.01579104178,1,16,1
45,8570.4242803622,0,0,1
53,1483.52757748216,1,24,0
43,5097.43423946202,1,38,0
18,9467.6417177543,1,10,0
43,5640.20499540493,0,1,0
38,6597.49959595501,0,44,0
59,4535.67872429267,0,4,0
38,4520.8935290575,1,27,0
55,9899.23874475062,1,37,0
52,7891.96504838765,0,29,0
47,4615.43126520701,1,50,1
29,1950.49392036162,0,27,1
50,2291.79869336076,0,10,1
61,5505.99831831641,0,15,1
30,7635.38048951887,1,1,0
67,6503.16118774936,1,40,0
50,9787.33052010648,0,10,0
41,1015.686042374,0,37,0
26,1382.21564586274,0,25,0
48,4067.83362478018,0,34,0
49,8923.60396590084,0,47,1
19,3204.12109559402,1,46,1
48,5160.15196614899,0,25,0
44,6750.12421864085,0,50,1
52,4675.72032078169,1,37,0
50,8804.68570417725,1,33,0
40,4788.16068940796,1,18,0
67,6028.23631372303,0,30,0
54,1001.31942052394,0,37,0
27,2901.05490223505,1,27,0
60,9554.52363938093,1,7,1
36,5224.56326894462,0,16,0
33,8716.40415140428,1,34,0
64,2405.73679702356,0,10,0
56,6463.01844087429,0,46,0
49,2409.45922327228,0,49,0
65,7292.45780594647,0,43,0
67,1055.35190925002,1,41,0
36,1294.95377885178,0,11,1
21,4573.53042252362,1,18,0
68,3594.71350861713,0,4,0
52,7494.9856272433,0,23,1
51,3204.19920654967,0,11,0
46,6462.78247353621,0,10,1
30,5019.63239791803,0,26,0
53,2324.66848590411,1,24,1
37,6426.75449722447,0,41,1
55,3877.59112962522,0,27,1
20,2739.11068029702,0,20,0
42,8838.16909184679,0,29,0
38,8313.26465797611,1,6,1
70,7931.33915378712,0,50,0
57,6751.62025634199,1,5,0
22,7347.0552098006,1,50,0
22,6489.74475311115,1,39,1
36,4366.38708319515,0,1,0
61,9133.39202199131,1,35,1
47,5310.8636289835,0,30,0
24,4843.32078509033,1,24,0
63,2193.27753526159,1,14,1
34,5174.80550683104,0,3,0
46,5639.7062218748,1,9,1
51,2027.98917074688,1,24,1
34,6913.94642274827,0,34,0
28,3578.25145707466,0,12,0
31,5696.7000621371,1,48,0
57,5024.2782458663,1,3,0
50,6264.81982436962,1,22,1
51,6679.15552877821,0,1,0
27,1072.8460601531,1,0,0
51,2093.13024184667,0,39,1
55,6514.62346338667,1,23,0
30,7827.2051254753,0,30,0
29,4345.58934555389,1,42,0
52,7516.39477862045,0,35,0
57,1932.0451754611,1,42,0
50,2278.1940556597,0,33,0
63,4433.86969342828,0,50,0
60,4695.65096730366,1,39,0
28,6177.93449759483,0,32,0
25,7525.95579973422,1,32,0
34,2527.10764552467,1,14,0
21,4287.46660542674,1,11,1
29,5576.55833172612,0,2,1
64,6860.0819807034,1,44,0
31,2073.0889395345,1,0,0
68,5517.78529421426,1,44,0
44,2257.28575862013,0,44,0
28,1948.97000864148,0,33,0
66,9686.55145750381,1,41,1
46,3227.60685090907,0,45,0
55,8024.9590149615,0,10,0
61,8358.81370096467,0,20,0
36,1514.17688443325,1,47,0
38,8938.3900957182,1,34,0
66,4654.69038137235,1,35,0
23,1208.59314664267,0,29,0
22,5969.56737735309,1,8,0
66,9799.25014590845,0,3,1
41,4413.19758375175,1,10,0
33,6274.6382872574,1,39,0
26,8769.58703156561,0,2,0
60,5808.05152724497,1,28,0
54,9892.46641634963,0,11,1
31,8449.39774577506,0,48,1
22,3531.60389023833,1,35,0
60,6846.94651165046,0,44,0
47,8207.83059857786,1,42,0
62,7883.74156109057,0,6,0
69,8814.50884835795,0,16,0
21,7708.35937559605,0,17,0
21,6919.16114627384,0,27,0
60,4923.51613985375,0,44,0
49,7128.52437817492,1,50,0
45,5527.74006361142,1,19,0
38,9009.41148679703,0,17,1
69,8530.73551622219,1,14,1
23,5933.15420229919,0,48,0
59,5309.68085024506,0,29,0
37,1215.54499864578,1,25,1
34,4851.52568342164,1,12,0
28,7053.86986373924,0,4,1
57,5822.96194392256,1,15,0
38,1890.22386237048,0,48,0
54,6150.00387141481,0,46,0
49,3431.90857837908,1,20,0
36,6441.42852118239,1,20,0
60,4648.16681528464,1,27,0
18,3377.69731832668,0,16,0
51,1152.22746087238,1,39,1
29,5458.37633218616,1,38,1
31,4844.49020517059,1,15,0
20,3767.03817909583,1,30,0
65,8312.40411312319,1,28,0
37,1397.93831086718,1,38,1
43,3400.35024564713,1,50,0
21,5864.52893330716,1,41,0
21,1617.17132176273,1,15,0
43,8491.89407448284,1,20,0
18,4432.16836825013,1,24,0
42,3124.7728348244,0,3,1
34,3548.48353029229,0,32,0
38,8281.2677861657,1,7,0
53,6598.46490202472,1,32,0
34,3521.56265103258,1,34,0
56,3404.03842343949,0,1,0
22,8779.58985022269,1,2,1
46,3174.12411235273,1,28,0
26,4436.07114790939,1,32,0
48,6757.41433911026,0,42,0
23,3291.30926472135,0,21,0
58,7209.98315396719,0,18,0
48,8678.2646374777,1,49,0
52,8865.06817187183,0,1,0
26,2364.3057201989,1,31,0
66,8709.85643705353,0,28,0
52,2206.92240819335,1,21,1
55,3304.4439626392,0,12,1
35,4737.32124478556,1,29,0
34,8356.82603111491,0,2,0
30,2548.16763615236,0,30,0
61,1833.66056275554,0,34,0
64,8226.17677412927,0,11,0
46,6072.18901696615,0,6,0
59,4608.77677169628,1,8,0
70,1211.02021890692,0,13,0
33,1144.76385805756,0,28,1
50,6914.37310143374,1,10,0
55,6717.34452317469,0,24,1
32,2273.85469619185,1,37,1
44,4335.32573026605,0,1,0
39,5235.20998121239,0,50,1
25,3164.24549464136,1,39,0
18,6471.73348488286,1,14,0
23,6385.85763680749,1,17,0
66,1601.41630261205,1,10,0
39,8443.83349060081,1,29,0
23,8338.19769555703,0,6,0
22,8388.50593706593,0,3,1
43,8772.10503490642,0,30,0
26,5016.67461288162,1,26,0
48,6483.23777480982,1,42,0
59,7850.74970708229,0,15,0
20,1975.44338228181,0,44,0
58,3138.31864623353,0,4,0
49,1619.33256406337,1,24,1
70,1999.19277569279,0,30,0
40,1597.16496360488,1,42,0
35,9315.66882366315,1,2,0
39,3949.13934846409,0,29,1
40,9140.81727550365,1,47,0
68,5117.47296433896,0,27,0
42,4935.12845155783,0,34,1
55,6742.01948614791,1,41,0
47,9065.10167918168,0,32,0
55,8082.09978998639,0,29,0
57,7214.32917495258,0,32,0
21,3718.5494475998,1,44,0
34,9424.60168222897,1,1,0
69,8781.14418196492,1,16,1
23,5368.64740075544,1,5,0
43,4201.99880516157,1,31,0
56,6440.43500791304,0,15,0
49,1600.38315551355,1,38,0
44,6095.58243304491,0,12,0
56,7860.05770578049,0,19,1
28,6344.50562857091,0,50,0
38,7401.06315212324,0,1,1
50,9063.39288572781,0,40,1
68,5922.5214375183,1,41,0
25,1307.88480490446,1,28,0
34,7195.21456956863,0,7,0
47,9623.40175267309,1,21,0
31,9312.90689436719,1,17,0
41,1930.59655209072,1,38,0
24,4335.92165005393,0,21,0
20,3875.87685859762,0,1,1
50,8593.77426980063,1,30,0
41,5354.10850564949,0,1,0
32,3617.79171274975,0,46,0
44,2550.99087487906,0,7,0
41,9252.51137604937,0,13,0
40,8525.67953756079,1,25,0
63,4908.13170559704,0,41,0
44,6582.93514652178,1,10,1
29,4671.61000519991,1,29,0
66,4356.53489362448,1,25,0
25,7592.04619051889,0,8,0
50,3458.93790270202,0,37,0
39,7553.52050554939,0,26,0
51,6141.99008047581,1,11,1
22,9326.95147511549,0,18,0
30,6126.10930553637,1,22,0
36,7127.34749820083,0,30,0
48,8976.01716523059,1,6,0
43,8589.08001007512,1,13,0
37,9934.81045844965,1,36,1
46,7777.14527747594,1,13,0
26,8975.55563459173,1,8,0
